Reg_No,Make,Model_1,Model,Variant_1,Variant,Year,Transaction_Year,Sold_Price,Out_Kms,Ownership,City
Prasoon444,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2010,2015,307797.9836,110000,1,BANGALORE
Prasoon445,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2010,2015,298564.0441,120000,1,BANGALORE
Prasoon446,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2010,2015,289607.1227,130000,1,BANGALORE
Prasoon447,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2010,2015,280918.9091,140000,1,BANGALORE
Prasoon448,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2010,2015,272491.3418,150000,1,BANGALORE
Prasoon449,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,434471.04,1000,1,BANGALORE
Prasoon450,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,425952,10000,1,BANGALORE
Prasoon451,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,417600,20000,1,BANGALORE
Prasoon452,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,409248,30000,1,BANGALORE
Prasoon453,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,401063.04,40000,1,BANGALORE
Prasoon454,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,393041.7792,50000,1,BANGALORE
Prasoon455,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,385180.9436,60000,1,BANGALORE
Prasoon456,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,373625.5153,70000,1,BANGALORE
Prasoon457,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,362416.7498,80000,1,BANGALORE
Prasoon458,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,351544.2474,90000,1,BANGALORE
Prasoon459,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,340997.9199,1.00E+05,1,BANGALORE
Prasoon460,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,330767.9823,110000,1,BANGALORE
Prasoon461,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,320844.9429,120000,1,BANGALORE
Prasoon462,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,311219.5946,130000,1,BANGALORE
Prasoon463,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,301883.0067,140000,1,BANGALORE
Prasoon464,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,292826.5165,150000,1,BANGALORE
Prasoon465,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,464642.64,1000,1,BANGALORE
Prasoon466,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,455532,10000,1,BANGALORE
Prasoon467,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,446600,20000,1,BANGALORE
Prasoon468,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,437668,30000,1,BANGALORE
Prasoon469,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,428914.64,40000,1,BANGALORE
Prasoon470,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,420336.3472,50000,1,BANGALORE
Prasoon471,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,411929.6203,60000,1,BANGALORE
Prasoon472,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,399571.7316,70000,1,BANGALORE
Prasoon473,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,387584.5797,80000,1,BANGALORE
Prasoon474,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,375957.0423,90000,1,BANGALORE
Prasoon475,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,364678.331,1.00E+05,1,BANGALORE
Prasoon476,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,353737.9811,110000,1,BANGALORE
Prasoon477,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,343125.8417,120000,1,BANGALORE
Prasoon478,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,332832.0664,130000,1,BANGALORE
Prasoon479,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,322847.1044,140000,1,BANGALORE
Prasoon480,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2012,2015,313161.6913,150000,1,BANGALORE
Prasoon481,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,494814.24,1000,1,BANGALORE
Prasoon482,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,485112,10000,1,BANGALORE
Prasoon483,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,475600,20000,1,BANGALORE
Prasoon484,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,466088,30000,1,BANGALORE
Prasoon485,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,456766.24,40000,1,BANGALORE
Prasoon486,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,447630.9152,50000,1,BANGALORE
Prasoon487,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,438678.2969,60000,1,BANGALORE
Prasoon488,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,425517.948,70000,1,BANGALORE
Prasoon489,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,412752.4095,80000,1,BANGALORE
Prasoon490,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,400369.8373,90000,1,BANGALORE
Prasoon491,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,388358.7421,1.00E+05,1,BANGALORE
Prasoon492,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,376707.9799,110000,1,BANGALORE
Prasoon493,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,365406.7405,120000,1,BANGALORE
Prasoon494,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,354444.5383,130000,1,BANGALORE
Prasoon495,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,343811.2021,140000,1,BANGALORE
Prasoon496,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2013,2015,333496.8661,150000,1,BANGALORE
Prasoon497,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,531020.16,1000,1,BANGALORE
Prasoon498,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,520608,10000,1,BANGALORE
Prasoon499,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,510400,20000,1,BANGALORE
Prasoon500,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,500192,30000,1,BANGALORE
Prasoon501,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,490188.16,40000,1,BANGALORE
Prasoon502,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,480384.3968,50000,1,BANGALORE
Prasoon503,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,470776.7089,60000,1,BANGALORE
Prasoon504,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,456653.4076,70000,1,BANGALORE
Prasoon505,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,442953.8054,80000,1,BANGALORE
Prasoon506,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,429665.1912,90000,1,BANGALORE
Prasoon507,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,416775.2355,1.00E+05,1,BANGALORE
Prasoon508,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,404271.9784,110000,1,BANGALORE
Prasoon509,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,392143.8191,120000,1,BANGALORE
Prasoon510,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,380379.5045,130000,1,BANGALORE
Prasoon511,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,368968.1194,140000,1,BANGALORE
Prasoon512,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2014,2015,357899.0758,150000,1,BANGALORE
Prasoon513,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,549123.12,1000,1,BANGALORE
Prasoon514,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,538356,10000,1,BANGALORE
Prasoon515,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,527800,20000,1,BANGALORE
Prasoon516,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,517244,30000,1,BANGALORE
Prasoon517,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,506899.12,40000,1,BANGALORE
Prasoon518,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,496761.1376,50000,1,BANGALORE
Prasoon519,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,486825.9148,60000,1,BANGALORE
Prasoon520,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,472221.1374,70000,1,BANGALORE
Prasoon521,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,458054.5033,80000,1,BANGALORE
Prasoon522,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,444312.8682,90000,1,BANGALORE
Prasoon523,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,430983.4821,1.00E+05,1,BANGALORE
Prasoon524,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,418053.9777,110000,1,BANGALORE
Prasoon525,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,405512.3583,120000,1,BANGALORE
Prasoon526,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,393346.9876,130000,1,BANGALORE
Prasoon527,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,381546.578,140000,1,BANGALORE
Prasoon528,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2015,2015,370100.1806,150000,1,BANGALORE
Prasoon529,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,285906.0816,1000,1,BANGALORE
Prasoon530,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,280300.08,10000,1,BANGALORE
Prasoon531,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,274804,20000,1,BANGALORE
Prasoon532,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,269307.92,30000,1,BANGALORE
Prasoon533,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,263921.7616,40000,1,BANGALORE
Prasoon534,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,258643.3264,50000,1,BANGALORE
Prasoon535,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,253470.4598,60000,1,BANGALORE
Prasoon536,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,245866.346,70000,1,BANGALORE
Prasoon537,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,238490.3557,80000,1,BANGALORE
Prasoon538,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,231335.645,90000,1,BANGALORE
Prasoon539,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,224395.5756,1.00E+05,1,BANGALORE
Prasoon540,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,217663.7084,110000,1,BANGALORE
Prasoon541,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,211133.7971,120000,1,BANGALORE
Prasoon542,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,204799.7832,130000,1,BANGALORE
Prasoon543,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,198655.7897,140000,1,BANGALORE
Prasoon544,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2005,2015,192696.116,150000,1,BANGALORE
Prasoon545,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,310767.48,1000,1,BANGALORE
Prasoon546,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,304674,10000,1,BANGALORE
Prasoon547,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,298700,20000,1,BANGALORE
Prasoon548,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,292726,30000,1,BANGALORE
Prasoon549,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,286871.48,40000,1,BANGALORE
Prasoon550,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,281134.0504,50000,1,BANGALORE
Prasoon551,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,275511.3694,60000,1,BANGALORE
Prasoon552,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,267246.0283,70000,1,BANGALORE
Prasoon553,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,259228.6475,80000,1,BANGALORE
Prasoon554,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,251451.788,90000,1,BANGALORE
Prasoon555,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,243908.2344,1.00E+05,1,BANGALORE
Prasoon556,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,236590.9874,110000,1,BANGALORE
Prasoon557,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,229493.2577,120000,1,BANGALORE
Prasoon558,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,222608.46,130000,1,BANGALORE
Prasoon559,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,215930.2062,140000,1,BANGALORE
Prasoon560,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2006,2015,209452.3,150000,1,BANGALORE
Prasoon561,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,335628.8784,1000,1,BANGALORE
Prasoon562,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,329047.92,10000,1,BANGALORE
Prasoon563,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,322596,20000,1,BANGALORE
Prasoon564,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,316144.08,30000,1,BANGALORE
Prasoon565,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,309821.1984,40000,1,BANGALORE
Prasoon566,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,303624.7744,50000,1,BANGALORE
Prasoon567,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,297552.2789,60000,1,BANGALORE
Prasoon568,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,288625.7106,70000,1,BANGALORE
Prasoon569,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,279966.9393,80000,1,BANGALORE
Prasoon570,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,271567.9311,90000,1,BANGALORE
Prasoon571,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,263420.8931,1.00E+05,1,BANGALORE
Prasoon572,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,255518.2664,110000,1,BANGALORE
Prasoon573,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,247852.7184,120000,1,BANGALORE
Prasoon574,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,240417.1368,130000,1,BANGALORE
Prasoon575,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,233204.6227,140000,1,BANGALORE
Prasoon576,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2007,2015,226208.484,150000,1,BANGALORE
Prasoon577,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,360490.2768,1000,1,BANGALORE
Prasoon578,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,353421.84,10000,1,BANGALORE
Prasoon579,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,346492,20000,1,BANGALORE
Prasoon580,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,339562.16,30000,1,BANGALORE
Prasoon581,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,332770.9168,40000,1,BANGALORE
Prasoon582,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,326115.4985,50000,1,BANGALORE
Prasoon583,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,319593.1885,60000,1,BANGALORE
Prasoon584,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,310005.3928,70000,1,BANGALORE
Prasoon585,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,300705.2311,80000,1,BANGALORE
Prasoon586,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,291684.0741,90000,1,BANGALORE
Prasoon587,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,282933.5519,1.00E+05,1,BANGALORE
Prasoon588,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,274445.5453,110000,1,BANGALORE
Prasoon589,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,266212.179,120000,1,BANGALORE
Prasoon590,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,258225.8136,130000,1,BANGALORE
Prasoon591,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,250479.0392,140000,1,BANGALORE
Prasoon592,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2008,2015,242964.668,150000,1,BANGALORE
Prasoon593,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,385351.6752,1000,1,BANGALORE
Prasoon594,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,377795.76,10000,1,BANGALORE
Prasoon595,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,370388,20000,1,BANGALORE
Prasoon596,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,362980.24,30000,1,BANGALORE
Prasoon597,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,355720.6352,40000,1,BANGALORE
Prasoon598,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,348606.2225,50000,1,BANGALORE
Prasoon599,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,341634.098,60000,1,BANGALORE
Prasoon600,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,331385.0751,70000,1,BANGALORE
Prasoon601,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,321443.5229,80000,1,BANGALORE
Prasoon602,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,311800.2172,90000,1,BANGALORE
Prasoon603,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,302446.2107,1.00E+05,1,BANGALORE
Prasoon604,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,293372.8243,110000,1,BANGALORE
Prasoon605,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,284571.6396,120000,1,BANGALORE
Prasoon606,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,276034.4904,130000,1,BANGALORE
Prasoon607,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,267753.4557,140000,1,BANGALORE
Prasoon608,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2009,2015,259720.852,150000,1,BANGALORE
Prasoon609,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,416428.4232,1000,1,BANGALORE
Prasoon610,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,408263.16,10000,1,BANGALORE
Prasoon611,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,400258,20000,1,BANGALORE
Prasoon612,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,392252.84,30000,1,BANGALORE
Prasoon613,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,384407.7832,40000,1,BANGALORE
Prasoon614,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,376719.6275,50000,1,BANGALORE
Prasoon615,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,369185.235,60000,1,BANGALORE
Prasoon616,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,358109.6779,70000,1,BANGALORE
Prasoon617,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,347366.3876,80000,1,BANGALORE
Prasoon618,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,336945.396,90000,1,BANGALORE
Prasoon619,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,326837.0341,1.00E+05,1,BANGALORE
Prasoon620,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,317031.9231,110000,1,BANGALORE
Prasoon621,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,307520.9654,120000,1,BANGALORE
Prasoon622,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,298295.3364,130000,1,BANGALORE
Prasoon623,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,289346.4763,140000,1,BANGALORE
Prasoon624,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2010,2015,280666.082,150000,1,BANGALORE
Prasoon625,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,447505.1712,1000,1,BANGALORE
Prasoon626,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,438730.56,10000,1,BANGALORE
Prasoon627,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,430128,20000,1,BANGALORE
Prasoon628,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,421525.44,30000,1,BANGALORE
Prasoon629,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,413094.9312,40000,1,BANGALORE
Prasoon630,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,404833.0326,50000,1,BANGALORE
Prasoon631,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,396736.3719,60000,1,BANGALORE
Prasoon632,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,384834.2808,70000,1,BANGALORE
Prasoon633,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,373289.2523,80000,1,BANGALORE
Prasoon634,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,362090.5748,90000,1,BANGALORE
Prasoon635,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,351227.8575,1.00E+05,1,BANGALORE
Prasoon636,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,340691.0218,110000,1,BANGALORE
Prasoon637,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,330470.2912,120000,1,BANGALORE
Prasoon638,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,320556.1824,130000,1,BANGALORE
Prasoon639,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,310939.4969,140000,1,BANGALORE
Prasoon640,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2011,2015,301611.312,150000,1,BANGALORE
Prasoon641,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,478581.9192,1000,1,BANGALORE
Prasoon642,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,469197.96,10000,1,BANGALORE
Prasoon643,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,459998,20000,1,BANGALORE
Prasoon644,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,450798.04,30000,1,BANGALORE
Prasoon645,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,441782.0792,40000,1,BANGALORE
Prasoon646,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,432946.4376,50000,1,BANGALORE
Prasoon647,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,424287.5089,60000,1,BANGALORE
Prasoon648,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,411558.8836,70000,1,BANGALORE
Prasoon649,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,399212.1171,80000,1,BANGALORE
Prasoon650,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,387235.7536,90000,1,BANGALORE
Prasoon651,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,375618.681,1.00E+05,1,BANGALORE
Prasoon652,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,364350.1205,110000,1,BANGALORE
Prasoon653,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,353419.6169,120000,1,BANGALORE
Prasoon654,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,342817.0284,130000,1,BANGALORE
Prasoon655,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,332532.5176,140000,1,BANGALORE
Prasoon656,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2012,2015,322556.542,150000,1,BANGALORE
Prasoon657,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,509658.6672,1000,1,BANGALORE
Prasoon658,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,499665.36,10000,1,BANGALORE
Prasoon659,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,489868,20000,1,BANGALORE
Prasoon660,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,480070.64,30000,1,BANGALORE
Prasoon661,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,470469.2272,40000,1,BANGALORE
Prasoon662,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,461059.8427,50000,1,BANGALORE
Prasoon663,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,451838.6458,60000,1,BANGALORE
Prasoon664,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,438283.4864,70000,1,BANGALORE
Prasoon665,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,425134.9818,80000,1,BANGALORE
Prasoon666,MARUTI SUZUKI,Swift,Swift,VXI ABS,VXI ABS,2013,2015,412380.9324,90000,1,BANGALORE
